id,part,file,fps
UX169241,joy,/data/sit_21_hu_video_mix_home/processed/hrv/UX169241_part_2_joy.mkv,30.3
UX169241,disgust,/data/sit_21_hu_video_mix_home/processed/hrv/UX169241_part_2_disgust.mkv,30.3
VA087261,neutral,/data/sit_21_hu_video_mix_home/processed/hrv/VA087261_part_2_neutral.mkv,28.660669665167415
VA087261,joy,/data/sit_21_hu_video_mix_home/processed/hrv/VA087261_part_2_joy.mkv,28.1431334622824
VA087261,disgust,/data/sit_21_hu_video_mix_home/processed/hrv/VA087261_part_2_disgust.mkv,25.89231699939504
VA237631,neutral,/data/sit_21_hu_video_mix_home/processed/hrv/VA237631_part_2_neutral.mkv,30.3
VA237631,joy,/data/sit_21_hu_video_mix_home/processed/hrv/VA237631_part_2_joy.mkv,30.3
VA237631,disgust,/data/sit_21_hu_video_mix_home/processed/hrv/VA237631_part_2_disgust.mkv,30.3
VQ387961,neutral,/data/sit_21_hu_video_mix_home/processed/hrv/VQ387961_part_2_neutral.mkv,30.452160879340493
VQ387961,joy,/data/sit_21_hu_video_mix_home/processed/hrv/VQ387961_part_2_joy.mkv,27.521753142120527
VQ387961,disgust,/data/sit_21_hu_video_mix_home/processed/hrv/VQ387961_part_2_disgust.mkv,28.809451681308698
VV135558,neutral,/data/sit_21_hu_video_mix_home/processed/hrv/VV135558_part_2_neutral.mkv,30.3
VV135558,joy,/data/sit_21_hu_video_mix_home/processed/hrv/VV135558_part_2_joy.mkv,30.3
VV135558,disgust,/data/sit_21_hu_video_mix_home/processed/hrv/VV135558_part_2_disgust.mkv,30.3
VZ895495,neutral,/data/sit_21_hu_video_mix_home/processed/hrv/VZ895495_part_2_neutral.mkv,30.3
VZ895495,joy,/data/sit_21_hu_video_mix_home/processed/hrv/VZ895495_part_2_joy.mkv,30.3
VZ895495,disgust,/data/sit_21_hu_video_mix_home/processed/hrv/VZ895495_part_2_disgust.mkv,30.3
WE982946,neutral,/data/sit_21_hu_video_mix_home/processed/hrv/WE982946_part_2_neutral.mkv,30.459770114942526
WE982946,joy,/data/sit_21_hu_video_mix_home/processed/hrv/WE982946_part_2_joy.mkv,27.53062540296583
WE982946,disgust,/data/sit_21_hu_video_mix_home/processed/hrv/WE982946_part_2_disgust.mkv,26.966292134831463
WF147268,neutral,/data/sit_21_hu_video_mix_home/processed/hrv/WF147268_part_2_neutral.mkv,30.0
WF147268,joy,/data/sit_21_hu_video_mix_home/processed/hrv/WF147268_part_2_joy.mkv,30.0
WF147268,disgust,/data/sit_21_hu_video_mix_home/processed/hrv/WF147268_part_2_disgust.mkv,30.0
WW261438,neutral,/data/sit_21_hu_video_mix_home/processed/hrv/WW261438_part_2_neutral.mkv,30.459770114942526
WW261438,joy,/data/sit_21_hu_video_mix_home/processed/hrv/WW261438_part_2_joy.mkv,27.53062540296583
WW261438,disgust,/data/sit_21_hu_video_mix_home/processed/hrv/WW261438_part_2_disgust.mkv,28.765880217785842
WX936452,neutral,/data/sit_21_hu_video_mix_home/processed/hrv/WX936452_part_2_neutral.mkv,28.935532233883055
WX936452,joy,/data/sit_21_hu_video_mix_home/processed/hrv/WX936452_part_2_joy.mkv,26.047711154094134
WX936452,disgust,/data/sit_21_hu_video_mix_home/processed/hrv/WX936452_part_2_disgust.mkv,27.43496672716273
WY693934,neutral,/data/sit_21_hu_video_mix_home/processed/hrv/WY693934_part_2_neutral.mkv,30.3
WY693934,joy,/data/sit_21_hu_video_mix_home/processed/hrv/WY693934_part_2_joy.mkv,30.3
WY693934,disgust,/data/sit_21_hu_video_mix_home/processed/hrv/WY693934_part_2_disgust.mkv,30.3
XF969267,neutral,/data/sit_21_hu_video_mix_home/processed/hrv/XF969267_part_2_neutral.mkv,30.3
XF969267,joy,/data/sit_21_hu_video_mix_home/processed/hrv/XF969267_part_2_joy.mkv,30.3
XF969267,disgust,/data/sit_21_hu_video_mix_home/processed/hrv/XF969267_part_2_disgust.mkv,30.3
XK988979,neutral,/data/sit_21_hu_video_mix_home/processed/hrv/XK988979_part_2_neutral.mkv,30.0
XK988979,joy,/data/sit_21_hu_video_mix_home/processed/hrv/XK988979_part_2_joy.mkv,30.0
XK988979,disgust,/data/sit_21_hu_video_mix_home/processed/hrv/XK988979_part_2_disgust.mkv,30.0
XQ948445,neutral,/data/sit_21_hu_video_mix_home/processed/hrv/XQ948445_part_2_neutral.mkv,30.3
XQ948445,joy,/data/sit_21_hu_video_mix_home/processed/hrv/XQ948445_part_2_joy.mkv,30.3
XQ948445,disgust,/data/sit_21_hu_video_mix_home/processed/hrv/XQ948445_part_2_disgust.mkv,30.3
XR573957,neutral,/data/sit_21_hu_video_mix_home/processed/hrv/XR573957_part_2_neutral.mkv,28.81059470264867
XR573957,joy,/data/sit_21_hu_video_mix_home/processed/hrv/XR573957_part_2_joy.mkv,25.402965828497745
XR573957,disgust,/data/sit_21_hu_video_mix_home/processed/hrv/XR573957_part_2_disgust.mkv,26.4367816091954
XS784443,neutral,/data/sit_21_hu_video_mix_home/processed/hrv/XS784443_part_2_neutral.mkv,28.885557221389302
XS784443,joy,/data/sit_21_hu_video_mix_home/processed/hrv/XS784443_part_2_joy.mkv,25.72533849129594
XS784443,disgust,/data/sit_21_hu_video_mix_home/processed/hrv/XS784443_part_2_disgust.mkv,27.162734422262552
XU914716,neutral,/data/sit_21_hu_video_mix_home/processed/hrv/XU914716_part_2_neutral.mkv,28.31084457771114
XU914716,joy,/data/sit_21_hu_video_mix_home/processed/hrv/XU914716_part_2_joy.mkv,25.72533849129594
XU914716,disgust,/data/sit_21_hu_video_mix_home/processed/hrv/XU914716_part_2_disgust.mkv,26.709013914095582
XW451529,neutral,/data/sit_21_hu_video_mix_home/processed/hrv/XW451529_part_2_neutral.mkv,28.760619690154922
XW451529,joy,/data/sit_21_hu_video_mix_home/processed/hrv/XW451529_part_2_joy.mkv,27.176015473887816
XW451529,disgust,/data/sit_21_hu_video_mix_home/processed/hrv/XW451529_part_2_disgust.mkv,28.433151845130066
XW733391,neutral,/data/sit_21_hu_video_mix_home/processed/hrv/XW733391_part_2_neutral.mkv,30.3
XW733391,joy,/data/sit_21_hu_video_mix_home/processed/hrv/XW733391_part_2_joy.mkv,30.3
XW733391,disgust,/data/sit_21_hu_video_mix_home/processed/hrv/XW733391_part_2_disgust.mkv,30.3
YA165627,neutral,/data/sit_21_hu_video_mix_home/processed/hrv/YA165627_part_2_neutral.mkv,30.459770114942526
YA165627,joy,/data/sit_21_hu_video_mix_home/processed/hrv/YA165627_part_2_joy.mkv,27.53062540296583
YA165627,disgust,/data/sit_21_hu_video_mix_home/processed/hrv/YA165627_part_2_disgust.mkv,28.765880217785842
YE651423,neutral,/data/sit_21_hu_video_mix_home/processed/hrv/YE651423_part_2_neutral.mkv,30.3
YE651423,joy,/data/sit_21_hu_video_mix_home/processed/hrv/YE651423_part_2_joy.mkv,30.3
YE651423,disgust,/data/sit_21_hu_video_mix_home/processed/hrv/YE651423_part_2_disgust.mkv,30.3
YG966579,neutral,/data/sit_21_hu_video_mix_home/processed/hrv/YG966579_part_2_neutral.mkv,30.3
YG966579,joy,/data/sit_21_hu_video_mix_home/processed/hrv/YG966579_part_2_joy.mkv,30.3
YG966579,disgust,/data/sit_21_hu_video_mix_home/processed/hrv/YG966579_part_2_disgust.mkv,30.3
YM764137,neutral,/data/sit_21_hu_video_mix_home/processed/hrv/YM764137_part_2_neutral.mkv,30.3
YM764137,joy,/data/sit_21_hu_video_mix_home/processed/hrv/YM764137_part_2_joy.mkv,30.3
YM764137,disgust,/data/sit_21_hu_video_mix_home/processed/hrv/YM764137_part_2_disgust.mkv,30.3
YN534972,neutral,/data/sit_21_hu_video_mix_home/processed/hrv/YN534972_part_2_neutral.mkv,30.3
YN534972,joy,/data/sit_21_hu_video_mix_home/processed/hrv/YN534972_part_2_joy.mkv,30.3
YN534972,disgust,/data/sit_21_hu_video_mix_home/processed/hrv/YN534972_part_2_disgust.mkv,30.3
YR181376,neutral,/data/sit_21_hu_video_mix_home/processed/hrv/YR181376_part_2_neutral.mkv,30.3
YR181376,joy,/data/sit_21_hu_video_mix_home/processed/hrv/YR181376_part_2_joy.mkv,30.3
YR181376,disgust,/data/sit_21_hu_video_mix_home/processed/hrv/YR181376_part_2_disgust.mkv,30.3
YT122559,neutral,/data/sit_21_hu_video_mix_home/processed/hrv/YT122559_part_2_neutral.mkv,30.3
YT122559,joy,/data/sit_21_hu_video_mix_home/processed/hrv/YT122559_part_2_joy.mkv,30.3
YT122559,disgust,/data/sit_21_hu_video_mix_home/processed/hrv/YT122559_part_2_disgust.mkv,30.3
YU759482,neutral,/data/sit_21_hu_video_mix_home/processed/hrv/YU759482_part_2_neutral.mkv,30.3
YU759482,joy,/data/sit_21_hu_video_mix_home/processed/hrv/YU759482_part_2_joy.mkv,30.3
YU759482,disgust,/data/sit_21_hu_video_mix_home/processed/hrv/YU759482_part_2_disgust.mkv,30.3
YZ213537,neutral,/data/sit_21_hu_video_mix_home/processed/hrv/YZ213537_part_2_neutral.mkv,30.3
YZ213537,joy,/data/sit_21_hu_video_mix_home/processed/hrv/YZ213537_part_2_joy.mkv,30.3
YZ213537,disgust,/data/sit_21_hu_video_mix_home/processed/hrv/YZ213537_part_2_disgust.mkv,30.3
ZC477868,neutral,/data/sit_21_hu_video_mix_home/processed/hrv/ZC477868_part_2_neutral.mkv,30.3
ZC477868,joy,/data/sit_21_hu_video_mix_home/processed/hrv/ZC477868_part_2_joy.mkv,30.3
ZC477868,disgust,/data/sit_21_hu_video_mix_home/processed/hrv/ZC477868_part_2_disgust.mkv,30.3
ZS915125,neutral,/data/sit_21_hu_video_mix_home/processed/hrv/ZS915125_part_2_neutral.mkv,30.3
ZS915125,joy,/data/sit_21_hu_video_mix_home/processed/hrv/ZS915125_part_2_joy.mkv,30.3
ZS915125,disgust,/data/sit_21_hu_video_mix_home/processed/hrv/ZS915125_part_2_disgust.mkv,30.3
ZX622868,neutral,/data/sit_21_hu_video_mix_home/processed/hrv/ZX622868_part_2_neutral.mkv,30.0
ZX622868,joy,/data/sit_21_hu_video_mix_home/processed/hrv/ZX622868_part_2_joy.mkv,30.0
ZX622868,disgust,/data/sit_21_hu_video_mix_home/processed/hrv/ZX622868_part_2_disgust.mkv,30.0
01-030,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/01-030_part_2_neutral.mkv,29.010494752623686
01-030,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/01-030_part_2_joy.mkv,26.20889748549323
01-030,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/01-030_part_2_disgust.mkv,27.9491833030853
01-037,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/01-037_part_2_neutral.mkv,28.38580709645177
01-037,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/01-037_part_2_joy.mkv,27.820760799484205
01-037,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/01-037_part_2_disgust.mkv,25.83182093163944
01-055,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/01-055_part_2_neutral.mkv,30.3
01-055,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/01-055_part_2_joy.mkv,30.3
01-055,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/01-055_part_2_disgust.mkv,30.3
01-082,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/01-082_part_2_neutral.mkv,30.3
01-082,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/01-082_part_2_joy.mkv,30.3
01-082,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/01-082_part_2_disgust.mkv,30.3
01-096,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/01-096_part_2_neutral.mkv,30.3
01-096,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/01-096_part_2_joy.mkv,30.3
01-096,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/01-096_part_2_disgust.mkv,30.3
91-001,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/91-001_part_2_neutral.mkv,30.459770114942526
91-001,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/91-001_part_2_joy.mkv,27.53062540296583
91-001,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/91-001_part_2_disgust.mkv,28.765880217785842
91-007,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/91-007_part_2_neutral.mkv,28.83558220889555
91-007,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/91-007_part_2_joy.mkv,28.529980657640234
91-007,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/91-007_part_2_disgust.mkv,26.55777374470659
91-057,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/91-057_part_2_neutral.mkv,30.3
91-057,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/91-057_part_2_joy.mkv,30.3
91-057,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/91-057_part_2_disgust.mkv,30.3
91-060,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/91-060_part_3_neutral.mkv,30.3
91-060,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/91-060_part_3_joy.mkv,30.3
91-060,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/91-060_part_3_disgust.mkv,30.3
91-063,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/91-063_part_2_neutral.mkv,30.3
91-063,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/91-063_part_2_joy.mkv,30.3
91-063,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/91-063_part_2_disgust.mkv,30.3
91-076,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/91-076_part_2_neutral.mkv,30.3
91-076,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/91-076_part_2_joy.mkv,30.3
91-076,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/91-076_part_2_disgust.mkv,30.3
PRE-81-029,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/PRE-81-029_part_3_neutral.mkv,30.3
PRE-81-029,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/PRE-81-029_part_3_joy.mkv,30.3
PRE-81-029,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/PRE-81-029_part_3_disgust.mkv,30.3
PRE-91-035,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/PRE-91-035_part_2_neutral.mkv,30.3
PRE-91-035,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/PRE-91-035_part_2_joy.mkv,30.3
PRE-91-035,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/PRE-91-035_part_2_disgust.mkv,30.3
PRE-91-041,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/PRE-91-041_part_2_neutral.mkv,30.3
PRE-91-041,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/PRE-91-041_part_2_joy.mkv,30.3
PRE-91-041,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/PRE-91-041_part_2_disgust.mkv,30.3
pre,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre_01_073_part_2_neutral.mkv,27.936031984007993
pre,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre_01_073_part_2_joy.mkv,26.30560928433269
pre,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre_01_073_part_2_disgust.mkv,26.618269812462188
pre-01-001,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-001_part_2_neutral.mkv,29.110444777611193
pre-01-001,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-001_part_2_joy.mkv,26.11218568665377
pre-01-001,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-001_part_2_disgust.mkv,27.9491833030853
pre-01-002,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-002_part_2_neutral.mkv,28.660669665167415
pre-01-002,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-002_part_2_joy.mkv,28.1431334622824
pre-01-002,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-002_part_2_disgust.mkv,25.89231699939504
pre-01-007,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-007_part_2_neutral.mkv,30.452160879340493
pre-01-007,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-007_part_2_joy.mkv,27.521753142120527
pre-01-007,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-007_part_2_disgust.mkv,28.809451681308698
pre-01-008,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-008_part_2_neutral.mkv,30.459770114942526
pre-01-008,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-008_part_2_joy.mkv,27.53062540296583
pre-01-008,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-008_part_2_disgust.mkv,28.765880217785842
pre-01-009,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-009_part_2_neutral.mkv,30.459770114942526
pre-01-009,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-009_part_2_joy.mkv,27.53062540296583
pre-01-009,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-009_part_2_disgust.mkv,28.765880217785842
pre-01-012,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-012_part_2_neutral.mkv,30.3
pre-01-012,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-012_part_2_joy.mkv,30.3
pre-01-012,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-012_part_2_disgust.mkv,30.3
pre-01-013,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-013_part_2_neutral.mkv,28.935532233883055
pre-01-013,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-013_part_2_joy.mkv,26.047711154094134
pre-01-013,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-013_part_2_disgust.mkv,27.43496672716273
pre-01-014,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-014_part_2_neutral.mkv,30.459770114942526
pre-01-014,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-014_part_2_joy.mkv,27.53062540296583
pre-01-014,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-014_part_2_disgust.mkv,28.765880217785842
pre-01-015,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-015_part_2_neutral.mkv,28.81059470264867
pre-01-015,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-015_part_2_joy.mkv,25.402965828497745
pre-01-015,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-015_part_2_disgust.mkv,26.4367816091954
pre-01-019,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-019_part_2_neutral.mkv,28.860569715142425
pre-01-019,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-019_part_2_joy.mkv,25.918762088974855
pre-01-019,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-019_part_2_disgust.mkv,27.31397459165154
pre-01-020,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-020_part_2_neutral.mkv,29.185407296351823
pre-01-020,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-020_part_2_joy.mkv,26.660219213410702
pre-01-020,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-020_part_2_disgust.mkv,28.49364791288566
pre-01-026,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-026_part_2_neutral.mkv,28.885557221389302
pre-01-026,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-026_part_2_joy.mkv,25.72533849129594
pre-01-026,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-026_part_2_disgust.mkv,27.162734422262552
pre-01-027,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-027_part_2_neutral.mkv,28.31084457771114
pre-01-027,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-027_part_2_joy.mkv,25.72533849129594
pre-01-027,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-027_part_2_disgust.mkv,26.709013914095582
pre-01-028,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-028_part_2_neutral.mkv,28.510744627686154
pre-01-028,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-028_part_2_joy.mkv,28.01418439716312
pre-01-028,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-028_part_2_disgust.mkv,25.801572897761645
pre-01-031,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-031_part_2_neutral.mkv,28.585707146426785
pre-01-031,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-031_part_2_joy.mkv,27.885235332043845
pre-01-031,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-031_part_2_disgust.mkv,25.620084694494857
pre-01-041,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-041_part_2_neutral.mkv,30.3
pre-01-041,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-041_part_2_joy.mkv,30.3
pre-01-041,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-041_part_2_disgust.mkv,30.3
pre-01-061,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-061_part_3_neutral.mkv,30.3
pre-01-061,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-061_part_3_joy.mkv,30.3
pre-01-061,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-061_part_3_disgust.mkv,30.3
pre-01-062,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-062_part_2_neutral.mkv,30.3
pre-01-062,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-062_part_2_joy.mkv,30.3
pre-01-062,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-062_part_2_disgust.mkv,30.3
pre-01-068,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-068_part_2_neutral.mkv,30.3
pre-01-068,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-068_part_2_joy.mkv,30.3
pre-01-068,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-068_part_2_disgust.mkv,30.3
pre-01-070,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-070_part_2_neutral.mkv,30.3
pre-01-070,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-070_part_2_joy.mkv,30.3
pre-01-070,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-070_part_2_disgust.mkv,30.3
pre-01-077,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-077_part_2_neutral.mkv,30.3
pre-01-077,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-077_part_2_joy.mkv,30.3
pre-01-077,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-077_part_2_disgust.mkv,30.3
pre-01-079,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-079_part_2_neutral.mkv,30.3
pre-01-079,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-079_part_2_joy.mkv,30.3
pre-01-079,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-079_part_2_disgust.mkv,30.3
pre-01-081,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-081_part_2_neutral.mkv,30.3
pre-01-081,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-081_part_2_joy.mkv,30.3
pre-01-081,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-081_part_2_disgust.mkv,30.3
pre-01-083,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-083_part_2_neutral.mkv,30.3
pre-01-083,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-083_part_2_joy.mkv,30.3
pre-01-083,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-083_part_2_disgust.mkv,30.3
pre-01-084,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-084_part_2_neutral.mkv,30.3
pre-01-084,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-084_part_2_joy.mkv,30.3
pre-01-084,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-084_part_2_disgust.mkv,30.3
pre-01-094,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-094_part_2_neutral.mkv,30.3
pre-01-094,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-094_part_2_joy.mkv,30.3
pre-01-094,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-094_part_2_disgust.mkv,30.3
pre-01-102,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-102_part_2_neutral.mkv,30.3
pre-01-102,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-102_part_2_joy.mkv,30.3
pre-01-102,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-102_part_2_disgust.mkv,30.3
pre-01-103,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-103_part_2_neutral.mkv,30.3
pre-01-103,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-103_part_2_joy.mkv,30.3
pre-01-103,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-103_part_2_disgust.mkv,30.3
pre-01-104,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-104_part_3_neutral.mkv,30.3
pre-01-104,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-104_part_3_joy.mkv,30.3
pre-01-104,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-104_part_3_disgust.mkv,30.3
pre-01-105,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-105_part_2_neutral.mkv,30.3
pre-01-105,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-105_part_2_joy.mkv,30.3
pre-01-105,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-105_part_2_disgust.mkv,30.3
pre-01-107,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-107_part_2_neutral.mkv,30.3
pre-01-107,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-107_part_2_joy.mkv,30.3
pre-01-107,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-107_part_2_disgust.mkv,30.3
pre-01-108,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-108_part_2_neutral.mkv,30.3
pre-01-108,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-108_part_2_joy.mkv,30.3
pre-01-108,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-108_part_2_disgust.mkv,30.3
pre-01-111,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-111_part_2_neutral.mkv,30.3
pre-01-111,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-111_part_2_joy.mkv,30.3
pre-01-111,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-111_part_2_disgust.mkv,30.3
pre-01-115,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-115_part_2_neutral.mkv,30.3
pre-01-115,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-115_part_2_joy.mkv,30.3
pre-01-115,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-115_part_2_disgust.mkv,30.3
pre-01-122,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-122_part_2_neutral.mkv,30.3
